k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
0,0,0,0,128,92,0.125,0.03313590236482501,0.09186409763517499
0,0,0,0,128,93,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,94,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,95,-0.046875,0.03313590236482501,-0.08001090236482501
0,0,0,0,128,96,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,97,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,98,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,99,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,100,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,101,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,102,-0.078125,0.03313590236482501,-0.11126090236482501
0,0,0,0,128,103,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,104,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,105,-0.0234375,0.03313590236482501,-0.05657340236482501
0,0,0,0,128,106,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,107,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,108,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,109,0.125,0.03313590236482501,0.09186409763517499
0,0,0,0,128,110,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,111,-0.046875,0.03313590236482501,-0.08001090236482501
0,0,0,0,128,112,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,113,-0.078125,0.03313590236482501,-0.11126090236482501
0,0,0,0,128,114,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,115,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,116,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,117,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,118,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,119,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,120,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,121,-0.03125,0.03313590236482501,-0.06438590236482501
0,0,0,0,128,122,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,123,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,124,-0.0234375,0.03313590236482501,-0.05657340236482501
0,0,0,0,128,125,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,126,-0.1015625,0.03313590236482501,-0.134698402364825
0,0,0,0,128,127,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,128,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,129,0.1171875,0.03313590236482501,0.08405159763517499
0,0,0,0,128,130,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,131,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,128,132,-0.1171875,0.03313590236482501,-0.150323402364825
0,0,0,0,128,133,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,134,-0.0703125,0.03313590236482501,-0.10344840236482501
0,0,0,0,128,135,0.1640625,0.03313590236482501,0.130926597635175
0,0,0,0,128,136,0.09375,0.03313590236482501,0.06061409763517499
0,0,0,0,128,137,-0.1171875,0.03313590236482501,-0.150323402364825
0,0,0,0,128,138,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,139,-0.046875,0.03313590236482501,-0.08001090236482501
0,0,0,0,128,140,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,141,0.1640625,0.03313590236482501,0.130926597635175
0,0,0,0,128,142,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,143,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,144,-0.09375,0.03313590236482501,-0.126885902364825
0,0,0,0,128,145,0.0859375,0.03313590236482501,0.05280159763517499
0,0,0,0,128,146,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,147,-0.0703125,0.03313590236482501,-0.10344840236482501
0,0,0,0,128,148,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,149,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,150,0.0234375,0.03313590236482501,-0.009698402364825012
