n_qubits,method,n_iters,F0,C0,gnorm0,F_final,C_final,gnorm_final,F_best,C_best,iter_best,gnorm_max,log10_gain_best,log10_gain_final,eligible_F0.01,hit_F0.01,circuit_evals_to_F0.01,shots_to_F0.01,oracle_calls_to_F0.01,eligible_F0.1,hit_F0.1,circuit_evals_to_F0.1,shots_to_F0.1,oracle_calls_to_F0.1,eligible_F0.5,hit_F0.5,circuit_evals_to_F0.5,shots_to_F0.5,oracle_calls_to_F0.5,possible_10xF0,hit_10xF0,possible_100xF0,hit_100xF0,n,start_seed,replicate,config_id,eta,shots,sigma_step,total_circuit_evaluations,total_shots,total_oracle_calls,seed_set
6,shot_sgd,2000,0.0001401198609127378,0.9998598801390872,0.004574294579584864,0.9988295689995162,0.0011704310004837515,0.03418692429844356,0.9999197583501355,8.024164986453197e-05,1799,0.44456662433792027,3.8534654525441447,3.8529916930189487,True,83.0,996.0,63744.0,0.0,True,117.0,1404.0,89856.0,0.0,True,130.0,1560.0,99840.0,0.0,True,45.0,True,88.0,6,31,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,6.6416173051235064e-12,0.9999999999933584,1.622725197161765e-09,6.641617305122726e-12,0.9999999999933584,1.6227251971616616e-09,6.6416173051235064e-12,0.9999999999933584,0,1.622725197161765e-09,0.0,-5.1012922980671885e-14,True,,,,,True,,,,,True,,,,,True,,True,,6,32,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,0.0005332975909854534,0.9994667024090146,0.003493267696660364,0.9994155237685405,0.0005844762314595187,0.02416780885884853,0.9999307494542934,6.925054570661171e-05,1239,0.4451472745446639,3.2730003019386227,3.2727764690986514,True,229.0,2748.0,175872.0,0.0,True,271.0,3252.0,208128.0,0.0,True,284.0,3408.0,218112.0,0.0,True,201.0,True,263.0,6,33,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,0.0014618748773991602,0.9985381251226009,0.005723096773750198,0.9993171456124605,0.0006828543875394555,0.026119858629350574,0.999976447196961,2.355280303900642e-05,793,0.43920478563591353,2.8350795682962318,2.8347931360769043,True,168.0,2016.0,129024.0,0.0,True,219.0,2628.0,168192.0,0.0,True,233.0,2796.0,178944.0,0.0,True,181.0,True,223.0,6,34,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,0.0007611057548045038,0.9992388942451955,0.005083167537542188,0.9991978308208291,0.0008021691791708641,0.028307916063530458,0.9999768564003755,2.314359962451995e-05,622,0.44355086042362935,3.1185449430438252,3.1182064768460034,True,150.0,1800.0,115200.0,0.0,True,190.0,2280.0,145920.0,0.0,True,204.0,2448.0,156672.0,0.0,True,142.0,True,187.0,6,35,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,5.343995108365047e-05,0.9999465600489164,0.0007715671765022071,0.9974718474749383,0.0025281525250616665,0.05019569370550708,0.9999546244935564,4.5375506443567915e-05,1268,0.44418796248243697,4.272114241285348,4.271034595121224,True,694.0,8328.0,532992.0,0.0,True,734.0,8808.0,563712.0,0.0,True,747.0,8964.0,573696.0,0.0,True,517.0,True,674.0,6,36,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,4.228034476980561e-05,0.9999577196552302,0.00035634130414954624,0.9991302766881458,0.000869723311854198,0.02947321371309575,0.9999051715166962,9.482848330377713e-05,1954,0.43947057691828023,4.373820294510075,4.373483599565268,True,1780.0,21360.0,1367040.0,0.0,True,1834.0,22008.0,1408512.0,0.0,True,1850.0,22200.0,1420800.0,0.0,True,1339.0,True,1735.0,6,37,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,0.0012437755375883754,0.9987562244624116,0.008842373495591513,0.9996355749190469,0.00036442508095313464,0.019085544327625114,0.9999465529056619,5.344709433807715e-05,1185,0.4419874564674162,2.9052347766860604,2.905099692437417,True,91.0,1092.0,69888.0,0.0,True,135.0,1620.0,103680.0,0.0,True,148.0,1776.0,113664.0,0.0,True,96.0,True,137.0,6,38,0,19086,0.3,64.0,,24000,1536000,0,tuning
6,shot_sgd,2000,3.623591042271303e-05,0.9999637640895773,0.00125907982584683,0.9988660770070695,0.0011339229929304695,0.03365072828372851,0.9999294919975161,7.050800248387112e-05,1885,0.44277426061787767,4.440830200298155,4.4403680867002855,True,314.0,3768.0,241152.0,0.0,True,356.0,4272.0,273408.0,0.0,True,370.0,4440.0,284160.0,0.0,True,128.0,True,281.0,6,39,0,19086,0.3,64.0,,24000,1536000,0,tuning
8,shot_sgd,2000,4.4356517012722234e-06,0.9999955643482987,3.601219214715046e-05,4.816871086571667e-06,0.9999951831289134,3.8510907453331996e-05,4.8627331447472525e-06,0.9999951372668553,1840,3.8827552348651795e-05,0.0399230002704495,0.0358075865898201,True,,,,,True,,,,,True,,,,,True,,True,,8,0,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,1.8864920132642923e-06,0.9999981135079867,9.48189348531396e-05,2.672633267218752e-08,0.9999999732736673,1.1311288324489022e-05,6.2657127426693685e-06,0.9999937342872574,311,0.000173684562112536,0.5213155094817488,-1.848715600968913,True,,,,,True,,,,,True,,,,,True,,True,,8,1,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.012766261386935665,0.9872337386130643,0.0347202755811648,0.9977589736359812,0.0022410263640187944,0.047268028467145805,0.9998283552359123,0.00017164476408770835,1886,0.43817487890816975,1.8938617169405592,1.8929619101403186,False,,,,,True,44.0,704.0,45056.0,0.0,True,60.0,960.0,61440.0,0.0,True,47.0,False,,8,2,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,2.0720565159425757e-05,0.9999792794348406,0.00022353493817556437,0.00011861360985177043,0.9998813863901482,0.000698011932583593,0.0001227534073621965,0.9998772465926378,1993,0.0007134420411321711,0.7726319592707049,0.7577329265554285,True,,,,,True,,,,,True,,,,,True,,True,,8,3,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,2.6910534027025194e-10,0.9999999997308947,1.375987353238168e-07,2.1059513515611328e-09,0.9999999978940487,3.8512927136544994e-07,2.1059513515611328e-09,0.9999999978940487,1818,3.8512927136544994e-07,0.8935260183431234,0.8935260183431234,True,,,,,True,,,,,True,,,,,True,,True,,8,4,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.00019019431712381186,0.9998098056828761,0.0010065602301741782,0.9976337652823919,0.0023662347176081067,0.048566180333994284,0.9998924504360406,0.00010754956395941928,1586,0.43804270391165623,3.7207557529329414,3.719773603203006,True,834.0,13344.0,854016.0,0.0,True,890.0,14240.0,911360.0,0.0,True,906.0,14496.0,927744.0,0.0,True,692.0,True,858.0,8,5,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,2.0203879742529133e-09,0.999999997979612,6.099960287515817e-07,3.7024938324216924e-09,0.9999999962975061,8.259349130984336e-07,1.178217272679936e-08,0.9999999882178273,1840,1.4748181986191576e-06,0.7657906103674478,0.2630595689085882,True,,,,,True,,,,,True,,,,,True,,True,,8,6,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.013862833473885668,0.9861371665261144,0.047391878759369295,0.9992478042491512,0.0007521957508488386,0.027412764347934073,0.999848547852485,0.00015145214751499658,1865,0.44100175318476315,1.8580822138427113,1.8578211962689002,False,,,,,True,30.0,480.0,30720.0,0.0,True,44.0,704.0,45056.0,0.0,True,33.0,False,,8,7,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,8.372062772585002e-06,0.9999916279372274,9.700206118099071e-05,1.717452164115164e-05,0.9999828254783588,0.00015345306157275718,1.717452164115164e-05,0.9999828254783588,1979,0.00015345306157275718,0.3120521736146439,0.3120521736146439,True,,,,,True,,,,,True,,,,,True,,True,,8,8,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,9.062725545040987e-05,0.9999093727445496,0.0008696331029885507,0.9976789048733491,0.0023210951266509072,0.04810337805971291,0.9999185086116604,8.149138833957181e-05,952,0.43943398819359053,4.042705779249825,4.041731961456347,True,782.0,12512.0,800768.0,0.0,True,832.0,13312.0,851968.0,0.0,True,846.0,13536.0,866304.0,0.0,True,582.0,True,777.0,8,9,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0009759719071881231,0.9990240280928119,0.008523438142639757,0.9992812048548384,0.0007187951451615993,0.02679749025024682,0.9999050914339709,9.490856602911713e-05,1090,0.4409141681419491,3.0105214628573806,3.010250402068349,True,107.0,1712.0,109568.0,0.0,True,150.0,2400.0,153600.0,0.0,True,164.0,2624.0,167936.0,0.0,True,106.0,True,150.0,8,10,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.000910538396520574,0.9990894616034794,0.004442383690455731,0.9988482137975307,0.0011517862024692516,0.03391073528214846,0.9998663156588598,0.00013368434114024996,1908,0.4392856934762283,3.040643673453293,3.0402012330225903,True,229.0,3664.0,234496.0,0.0,True,283.0,4528.0,289792.0,0.0,True,298.0,4768.0,305152.0,0.0,True,226.0,True,282.0,8,11,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,1.1337701748688059e-05,0.9999886622982513,0.0003142651827378658,0.9987057202039373,0.0012942797960626695,0.035944166414902,0.9999662010117943,3.379898820565774e-05,1538,0.4422693111976965,4.945460292849542,4.944912509167626,True,1288.0,20608.0,1318912.0,0.0,True,1339.0,21424.0,1371136.0,0.0,True,1353.0,21648.0,1385472.0,0.0,True,718.0,True,1144.0,8,12,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0002735646559058715,0.9997264353440941,0.002466601358477387,0.9991943889970967,0.0008056110029033281,0.0283673856970201,0.9998517850846327,0.00014821491536731735,1045,0.4409259105488428,3.5628756397547225,3.5625900000259003,True,355.0,5680.0,363520.0,0.0,True,403.0,6448.0,412672.0,0.0,True,418.0,6688.0,428032.0,0.0,True,293.0,True,383.0,8,13,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0022504526202898846,0.9977495473797101,0.008350761175872336,0.9987452145121586,0.0012547854878414144,0.03539278893763982,0.9999067272002209,9.32727997791094e-05,1926,0.4387263263021201,2.647689616259152,2.647184837415626,True,100.0,1600.0,102400.0,0.0,True,153.0,2448.0,156672.0,0.0,True,167.0,2672.0,171008.0,0.0,True,128.0,True,160.0,8,14,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,9.407469278975782e-05,0.9999059253072102,0.0005338721339974175,0.9992231247975853,0.0007768752024146508,0.027857591776409455,0.999781159836496,0.00021884016350404156,1837,0.43753561159151777,4.02643213976115,4.026189667500069,True,1718.0,27488.0,1759232.0,0.0,True,1774.0,28384.0,1816576.0,0.0,True,1788.0,28608.0,1830912.0,0.0,True,1439.0,True,1714.0,8,15,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,6.473332770705734e-05,0.9999352666722929,0.0006873473853270395,0.9988472268015386,0.0011527731984614098,0.033925140542880886,0.9998424892469452,0.00015751075305481255,1714,0.442785729689012,4.188803655455436,4.188371135069364,True,1022.0,16352.0,1046528.0,0.0,True,1069.0,17104.0,1094656.0,0.0,True,1083.0,17328.0,1108992.0,0.0,True,807.0,True,1006.0,8,16,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0022182306403712446,0.9977817693596287,0.0119363526950383,0.9983895326108,0.0016104673892000099,0.04008578641935076,0.9999569814111189,4.3018588881116315e-05,1774,0.4403075877764686,2.6539746169640184,2.6532933192016204,True,66.0,1056.0,67584.0,0.0,True,113.0,1808.0,115712.0,0.0,True,127.0,2032.0,130048.0,0.0,True,88.0,True,120.0,8,17,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,2.812322868044469e-06,0.999997187677132,2.707182916027709e-05,2.6609149785464994e-06,0.9999973390850214,2.6247407172935235e-05,2.812322868044469e-06,0.999997187677132,0,2.707182916027709e-05,0.0,-0.024034180070229814,True,,,,,True,,,,,True,,,,,True,,True,,8,18,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.00020302604215203854,0.999796973957848,0.0015119842366166864,0.9991876555996164,0.00081234440038358,0.028485632605718625,0.9998818728168664,0.00011812718313364279,1981,0.4388399344180248,3.6923969465429587,3.6920953114927233,True,564.0,9024.0,577536.0,0.0,True,614.0,9824.0,628736.0,0.0,True,629.0,10064.0,644096.0,0.0,True,465.0,True,585.0,8,19,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,2.6393039312703835e-11,0.999999999973607,6.034881845838719e-08,2.1561765530540675e-09,0.9999999978438234,5.459093171074967e-07,1.0301568739385975e-08,0.9999999896984313,768,1.1969600692867474e-06,2.591413960153292,1.9121949144267896,True,,,,,True,,,,,True,,,,,True,33.0,True,175.0,8,20,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,7.684949133021932e-11,0.9999999999231505,1.4534659992437129e-08,7.684949133021948e-11,0.9999999999231505,1.4534659992437155e-08,7.684949133021948e-11,0.9999999999231505,1,1.4534659992437155e-08,8.678947198979575e-16,8.678947198979575e-16,True,,,,,True,,,,,True,,,,,True,,True,,8,21,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,3.6754354588132953e-06,0.9999963245645412,3.489257728023866e-05,4.861274860761622e-06,0.9999951387251392,4.387741034786775e-05,4.861274860761622e-06,0.9999951387251392,1991,4.387741034786775e-05,0.1214413762835565,0.1214413762835565,True,,,,,True,,,,,True,,,,,True,,True,,8,22,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.00019383092392721095,0.9998061690760728,0.001183864111276532,0.9989399859833327,0.0010600140166673322,0.032535867403483736,0.9999102661978001,8.973380219989835e-05,1011,0.4383115139734259,3.7125379614548937,3.7121163316948045,True,652.0,10432.0,667648.0,0.0,True,706.0,11296.0,722944.0,0.0,True,722.0,11552.0,739328.0,0.0,True,541.0,True,673.0,8,23,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.12576956550458632,0.8742304344954137,0.21238009090890625,0.9993925179814138,0.0006074820185861807,0.024636777031881,0.9999788100644892,2.1189935510812496e-05,847,0.4424920524743669,0.900415236665847,0.9001605331796164,False,,,,,False,,,,,True,12.0,192.0,12288.0,0.0,False,,False,,8,24,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.001339661642109704,0.9986603383578903,0.005911567762262165,0.9989808335434328,0.0010191664565671887,0.03190264940020642,0.9998672564233081,0.00013274357669190717,547,0.4404014720973721,2.8729472237670666,2.8725620333240998,True,153.0,2448.0,156672.0,0.0,True,203.0,3248.0,207872.0,0.0,True,218.0,3488.0,223232.0,0.0,True,163.0,True,207.0,8,25,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0017603565968948448,0.9982396434031051,0.008254357484167953,0.9992271735132355,0.0007728264867644663,0.027785326511755207,0.9998659095568411,0.0001340904431589296,837,0.43966760951533773,2.754341109236623,2.754063583841813,True,96.0,1536.0,98304.0,0.0,True,143.0,2288.0,146432.0,0.0,True,158.0,2528.0,161792.0,0.0,True,114.0,True,149.0,8,26,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0024057903330891974,0.9975942096669108,0.012347081992221525,0.9994920212414052,0.0005079787585947626,0.02253042271007523,0.9999287496962619,7.125030373811292e-05,1743,0.4445356301555726,2.618711279807079,2.6185215560992856,True,56.0,896.0,57344.0,0.0,True,98.0,1568.0,100352.0,0.0,True,113.0,1808.0,115712.0,0.0,True,79.0,True,107.0,8,27,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0015666065543853364,0.9984333934456147,0.008220542087989263,0.9990411854608406,0.0009588145391593583,0.030943763965496234,0.9999225227478249,7.747725217510659e-05,1908,0.44046522204603444,2.8050064115370557,2.804623453163512,True,112.0,1792.0,114688.0,0.0,True,159.0,2544.0,162816.0,0.0,True,173.0,2768.0,177152.0,0.0,True,127.0,True,163.0,8,28,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,3.9629640252324406e-07,0.9999996037035975,8.613760434381937e-06,5.445848384892479e-07,0.9999994554151616,1.066113752017236e-05,5.445848384892479e-07,0.9999994554151616,1932,1.066113752017236e-05,0.13804541626093308,0.13804541626093308,True,,,,,True,,,,,True,,,,,True,,True,,8,29,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.003235424703857095,0.9967645752961429,0.010370643193110582,0.9988803145867171,0.0011196854132828893,0.03343681457220514,0.9998982792891211,0.00010172071087888312,1736,0.4366358377960705,2.490024523814685,2.4895821571687695,True,80.0,1280.0,81920.0,0.0,True,136.0,2176.0,139264.0,0.0,True,152.0,2432.0,155648.0,0.0,True,116.0,True,148.0,8,30,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.05111502297603229,0.9488849770239677,0.11416245032932539,0.9994009977082463,0.0005990022917536919,0.024464553676458767,0.9998855480025055,0.00011445199749449131,346,0.4443987171267403,1.2914017309398347,1.2911912183211476,False,,,,,True,8.0,128.0,8192.0,0.0,True,22.0,352.0,22528.0,0.0,True,22.0,False,,8,31,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.0006246216803128975,0.9993753783196871,0.0030388375575898046,0.9987551846631716,0.0012448153368284087,0.03525243367463233,0.9999029211830439,9.707881695608656e-05,905,0.43985730129636613,3.2043407828541324,3.2038419925001516,True,316.0,5056.0,323584.0,0.0,True,369.0,5904.0,377856.0,0.0,True,384.0,6144.0,393216.0,0.0,True,295.0,True,363.0,8,32,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,8.472792322528878e-06,0.9999915272076775,7.705704566604747e-05,1.1789774398770732e-05,0.9999882102256012,0.00010041883897591417,1.2075069968756704e-05,0.9999879249300312,1950,0.00010222751288884405,0.1538630944404289,0.14347893330487627,True,,,,,True,,,,,True,,,,,True,,True,,8,33,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,6.560276350118896e-07,0.999999343972365,8.290662464394466e-06,8.182250652721697e-07,0.9999991817749347,9.91626442384662e-06,8.182250652721697e-07,0.9999991817749347,1801,9.91626442384662e-06,0.09595064510357015,0.09595064510357015,True,,,,,True,,,,,True,,,,,True,,True,,8,34,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.020090892464393634,0.9799091075356063,0.05474005791154669,0.9987381925112837,0.0012618074887162933,0.035490430690761195,0.9998582942375931,0.00014170576240690735,1791,0.4404824264396359,1.6969392244882835,1.6964524288263645,False,,,,,True,26.0,416.0,26624.0,0.0,True,40.0,640.0,40960.0,0.0,True,32.0,False,,8,35,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.037517986772182314,0.9624820132278177,0.11368925118504633,0.9996140417823971,0.0003859582176028997,0.019640561094290337,0.9998756917359354,0.00012430826406462092,706,0.4485711183349101,1.4257064843071428,1.4255928221764944,False,,,,,True,10.0,160.0,10240.0,0.0,True,22.0,352.0,22528.0,0.0,True,20.0,False,,8,36,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,0.00016595422562117962,0.9998340457743788,0.0016228684350898216,0.9994792821299204,0.0005207178700795678,0.02281120636458738,0.9998891385503557,0.00011086144964433942,1131,0.445327243733416,3.77996353567587,3.7797854810638034,True,390.0,6240.0,399360.0,0.0,True,432.0,6912.0,442368.0,0.0,True,445.0,7120.0,455680.0,0.0,True,286.0,True,403.0,8,37,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,3.895676743659702e-05,0.9999610432325634,0.00040162414620015084,0.9985118466955728,0.0014881533044271977,0.0385382588039548,0.9994957384437237,0.0005042615562762531,1960,0.44038201534974303,4.409198034037444,4.408770309143176,True,1860.0,29760.0,1904640.0,0.0,True,1907.0,30512.0,1952768.0,0.0,True,1922.0,30752.0,1968128.0,0.0,True,1478.0,True,1809.0,8,38,0,19086,0.3,64.0,,32000,2048000,0,tuning
8,shot_sgd,2000,1.957232845042629e-06,0.999998042767155,0.00020190175843579398,0.9981487800383387,0.0018512199616612657,0.04297161757368407,0.9998830197425993,0.00011698025740070062,830,0.4380730598622627,5.708306697943833,5.707552785095117,True,691.0,11056.0,707584.0,0.0,True,741.0,11856.0,758784.0,0.0,True,756.0,12096.0,774144.0,0.0,True,128.0,True,298.0,8,39,0,19086,0.3,64.0,,32000,2048000,0,tuning
10,shot_sgd,2000,0.01531836825575274,0.9846816317442473,0.03877659203705984,0.9985200067560589,0.0014799932439411023,0.038432797421753276,0.9997938971913402,0.0002061028086598471,702,0.43768870064026455,1.8146979756476278,1.8141442651815771,False,,,,,True,37.0,740.0,47360.0,0.0,True,52.0,1040.0,66560.0,0.0,True,42.0,False,,10,0,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.0014533670975693453,0.9985466329024306,0.0075956922743909555,0.9986014378667329,0.0013985621332670561,0.037361657505925135,0.9998280761705693,0.00017192382943065354,505,0.4404654641817057,2.8375500039309745,2.83701686297223,True,103.0,2060.0,131840.0,0.0,True,148.0,2960.0,189440.0,0.0,True,162.0,3240.0,207360.0,0.0,True,112.0,True,152.0,10,1,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.0004373230851172555,0.9995626769148828,0.002464152867794226,0.9995020620910317,0.0004979379089683489,0.022306700857402037,0.9997835882293808,0.0002164117706191515,1432,0.44180850119795495,3.359103600195505,3.3589812912606263,True,373.0,7460.0,477440.0,0.0,True,425.0,8500.0,544000.0,0.0,True,440.0,8800.0,563200.0,0.0,True,335.0,True,413.0,10,2,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.0023026374348922326,0.9976973625651078,0.0077745789728703866,0.9981281047535866,0.001871895246413402,0.04320884211336504,0.9997954248150072,0.000204575184992839,1135,0.43712746979742223,2.6376855841554536,2.636960723509265,True,124.0,2480.0,158720.0,0.0,True,175.0,3500.0,224000.0,0.0,True,191.0,3820.0,244480.0,0.0,True,150.0,True,184.0,10,3,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.00015901592304345133,0.9998409840769565,0.0007957487851388975,0.998294839616446,0.0017051603835539497,0.04124521378488976,0.9998900103457008,0.00010998965429920293,1416,0.43547071622193256,3.7985116149407196,3.797818211632622,True,1106.0,22120.0,1415680.0,0.0,True,1166.0,23320.0,1492480.0,0.0,True,1181.0,23620.0,1511680.0,0.0,True,945.0,True,1125.0,10,4,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,2.8640110820931632e-06,0.9999971359889179,5.441264907642965e-05,8.62951315822421e-06,0.9999913704868417,0.00010554161884162719,8.855109264198527e-06,0.9999911448907358,1980,0.00010715261228072953,0.4902192302564876,0.4790116011794348,True,,,,,True,,,,,True,,,,,True,,True,,10,5,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,7.870391428540082e-06,0.9999921296085714,0.00013245824109480258,2.0694625594950123e-05,0.999979305374405,0.00024454244838097156,2.0694625594950123e-05,0.999979305374405,1942,0.00024454244838097156,0.41986124136098857,0.41986124136098857,True,,,,,True,,,,,True,,,,,True,,True,,10,6,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,5.3707932116753e-08,0.9999999462920679,7.651735229390968e-07,5.570488264234247e-08,0.9999999442951174,7.887200730181744e-07,5.570488264234247e-08,0.9999999442951174,1544,7.887200730181744e-07,0.015854832280298353,0.015854832280298353,True,,,,,True,,,,,True,,,,,True,,True,,10,7,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,3.870659596154485e-08,0.9999999612934041,1.0431066981832096e-06,4.086060902039099e-08,0.999999959139391,1.078965718929923e-06,4.086060902039099e-08,0.999999959139391,967,1.078965718929923e-06,0.023519856312262073,0.023519856312262073,True,,,,,True,,,,,True,,,,,True,,True,,10,8,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.02127762241705936,0.9787223775829407,0.06179564549731448,0.9989075708800075,0.0010924291199925218,0.03302676540382571,0.9998465527292143,0.00015344727078570042,865,0.44289399789255335,1.6720102557518683,1.6716022068969334,False,,,,,True,23.0,460.0,29440.0,0.0,True,38.0,760.0,48640.0,0.0,True,31.0,False,,10,9,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,2.9536891573279522e-06,0.9999970463108426,4.271153861124935e-05,3.317413713843946e-06,0.9999966825862862,4.702832885449608e-05,3.558764455030379e-06,0.999996441235545,405,4.8103401005056116e-05,0.08093445542584814,0.05043484689933351,True,,,,,True,,,,,True,,,,,True,,True,,10,10,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,5.520506531246676e-09,0.9999999944794935,9.015811672632745e-07,5.52050653124668e-09,0.9999999944794935,9.01581167263275e-07,5.52050653124668e-09,0.9999999944794935,1,9.01581167263275e-07,2.8929823996598605e-16,2.8929823996598605e-16,True,,,,,True,,,,,True,,,,,True,,True,,10,11,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.003461423975578987,0.996538576024421,0.018801736749067783,0.9983606585726745,0.0016393414273254692,0.04044238582482405,0.9998051972062815,0.00019480279371852927,476,0.4406808028979132,2.4606605924840546,2.460032661359169,True,29.0,580.0,37120.0,0.0,True,68.0,1360.0,87040.0,0.0,True,82.0,1640.0,104960.0,0.0,True,54.0,True,79.0,10,12,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.00043931628118217355,0.9995606837188178,0.0023380573450259034,0.9993781553807615,0.0006218446192385318,0.024926079485419462,0.9997906250864194,0.00020937491358063998,1340,0.43759575994030026,3.3571317614733016,3.3569525536731284,True,406.0,8120.0,519680.0,0.0,True,462.0,9240.0,591360.0,0.0,True,477.0,9540.0,610560.0,0.0,True,357.0,True,449.0,10,13,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,3.9641277455893905e-11,0.9999999999603587,1.0540799991867575e-09,3.964127745589368e-11,0.9999999999603587,1.0540799991867522e-09,3.9641277455893905e-11,0.9999999999603587,0,1.0540799991867575e-09,0.0,-2.459035039710889e-15,True,,,,,True,,,,,True,,,,,True,,True,,10,14,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,1.0773599041687144e-07,0.9999998922640095,1.3922973450338377e-06,1.0374607209246866e-07,0.9999998962539279,1.3508480756297436e-06,1.0773599041687144e-07,0.9999998922640095,0,1.3922973450338377e-06,0.0,-0.016389145516501523,True,,,,,True,,,,,True,,,,,True,,True,,10,15,0,19086,0.3,64.0,,40000,2560000,0,tuning
10,shot_sgd,2000,0.03343913758995263,0.9665608624100474,0.0753665659496975,0.9973766771518859,0.0026233228481140625,0.051123891541838815,0.9997708106610241,0.0002291893389758659,1078,0.4365379254241227,1.4756453846608233,1.474604140109411,False,,,,,True,17.0,340.0,21760.0,0.0,True,32.0,640.0,40960.0,0.0,True,29.0,False,,10,16,0,19086,0.3,64.0,,40000,2560000,0,tuning
