n,label,log10A,s,shots,p_zero_exact,p_both_zero,p_zero_rare_event,p_zero_poisson
10,typical A,-5.08599301449222,-0.1160978809704077,80510.0,0.5736982013247033,0.5166048424537962,0.5166055516696412,0.5736985464732922
10,typical A,-5.08599301449222,-0.1160978809704077,120520.0,0.4673114608242533,0.372057956721486,0.3720587213315293,0.4673116901280394
10,typical A,-5.08599301449222,-0.1160978809704077,180414.0,0.3682433281493211,0.2276249597817301,0.2276256600438236,0.3682433735607557
10,typical A,-5.08599301449222,-0.1160978809704077,270071.0,0.2869397751556275,0.1090911114568225,0.1090916138435431,0.2869396458147567
10,typical A,-5.08599301449222,-0.1160978809704077,404285.0,0.2253647904693629,0.0362752901676992,0.0362755402424545,0.225364568458332
10,typical A,-5.08599301449222,-0.1160978809704077,605196.0,0.1787970544697954,0.0069791725928925,0.006979244616034,0.1787968209407396
10,typical A,-5.08599301449222,-0.1160978809704077,905952.0,0.1422150912340892,0.0005919276085042,0.0005919367527306,0.1422148852682463
10,typical A,-5.08599301449222,-0.1160978809704077,1356170.0,0.1126444296787693,1.47308943414459e-05,1.47312349990608e-05,0.1126442636089016
10,typical A,-5.08599301449222,-0.1160978809704077,2030127.0,0.0883275457720327,5.8485867464754947e-08,5.8487892121908746e-08,0.0883274218467209
10,typical A,-5.08599301449222,-0.1160978809704077,3039011.0,0.0680825374930782,1.4879651669775322e-11,1.4880422761640814e-11,0.0680824539610025
10,typical A,-5.08599301449222,-0.1160978809704077,4549265.0,0.0510847996633163,6.192278040147755e-17,6.192758412895551e-17,0.0510847527449981
10,typical A,-5.08599301449222,-0.1160978809704077,6810048.0,0.0367893150383626,5.459071180769739e-25,5.459705143867058e-25,0.0367892993194879
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,1.0,0.9998149184482644,0.9998149122411012,0.999814923162769,0.9998149293687836
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,2.0,0.9996298835637388,0.9996298587396808,0.9996298805789736,0.9996299053984375
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,3.0,0.999444895333191,0.999444839489398,0.9994448722422744,0.9994449280757336
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,4.0,0.9992599537433936,0.999259854483914,0.9992598981463332,0.9992599973874468
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,5.0,0.9990750587811228,0.9990749037168898,0.9990749582848124,0.9990751133203556
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,7.0,0.9987054086862852,0.9987051048728746,0.9987051812396902,0.9987054849968984
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,9.0,0.9983359449429672,0.9983354429066696,0.9983355410562338,0.9983360429996732
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,13.0,0.9975975760883584,0.9975965294050524,0.9975966710717168,0.9975977175614836
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,18.0,0.996675661366874,0.996673656563656,0.9966738525360432,0.9966758569686992
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,25.0,0.9953869309865806,0.9953830687024374,0.9953833405338692,0.9953872021044984
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,34.0,0.993733328550213,0.9937261967548476,0.9937265658302418,0.9937336963089864
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,47.0,0.9913514004736385,0.991337805061518,0.9913383140277784,0.9913519069324864
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,65.0,0.988066191640319,0.988040275060452,0.9880409766086514,0.9880668884152316
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,90.0,0.983528018111124,0.9834785609912732,0.983479527881066,0.9835289759092464
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,124.0,0.9774017050900224,0.9773084100037884,0.9773097338055992,0.9774030117857508
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,172.0,0.9688413724131542,0.9686634531035452,0.9686652731024424,0.9688431599087816
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,237.0,0.9574122808430716,0.957078504645434,0.9570809824430232,0.9574146979663452
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,326.0,0.9420616987763584,0.9414404396054744,0.941443792196502,0.942064939200572
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,450.0,0.9212347273706272,0.9200776591440936,0.9200821819444972,0.9212390432456428
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,621.0,0.8935460625109161,0.8914105916186057,0.8914166386220888,0.8935517326252111
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,856.0,0.8573526883828839,0.853465818965308,0.8534737994870135,0.8573599953371188
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,1181.0,0.8106098061279496,0.8036359789772652,0.8036463466535018,0.810618995762778
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,1629.0,0.7519174943277148,0.7396812969088468,0.7396944594257366,0.7519286623830334
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,2247.0,0.6805681272699866,0.6597259963077002,0.659742189831191,0.680581090161297
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,3099.0,0.5975704495292398,0.5634706379976153,0.5634897132183843,0.5975846031052572
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,4274.0,0.5062148144478771,0.4533284782137446,0.4533496436397413,0.5062290914324692
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,5895.0,0.4122673529919078,0.3358155174248579,0.3358371430120472,0.4122804154973266
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,8131.0,0.3229019419513678,0.2219977885660521,0.2220175074010119,0.3229126819346434
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,11215.0,0.2442446748849416,0.1254370376202528,0.1254524057502393,0.2442527947698938
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,15468.0,0.179071626872939,0.0570856541504471,0.057095300593223,0.1790777634275437
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,21334.0,0.126668779787261,0.0192734318799215,0.0192779239994718,0.1266739051996861
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,29426.0,0.0850167437379894,0.0043096590451786,0.0043110445667783,0.0850214180720734
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,40586.0,0.0527383528165223,0.0005461226053657,0.0005463647818865,0.0527425473877008
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,55979.0,0.0292108811238835,3.161159344679519e-05,3.163092975996007e-05,0.0292142754470062
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,77210.0,0.0138048708154809,6.209914409772455e-07,6.215154173223022e-07,0.0138071974637177
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,106493.0,0.0052339643742888,2.748047920659394e-09,2.7512465752872092e-09,0.0052352305580269
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,146882.0,0.0014630273216767,1.5565077645779416e-12,1.5590071756095384e-12,0.0014635305425032
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,202589.0,0.0002684291403771,5.174444916712331e-17,5.1859087437264774e-17,0.0002685594089814
10,upper-quartile A,-3.73260773872175,-0.5246738726503554,279424.0,2.7544147273377253e-05,3.444257752508538e-23,3.4547868629607357e-23,2.7562896419458036e-05
12,lower-quartile A,-8.204109049879152,0.4726817121537359,1.0,0.9999999937498428,0.9999999937498428,0.9999999937498428,0.9999999937498428
12,lower-quartile A,-8.204109049879152,0.4726817121537359,2.0,0.9999999874996854,0.9999999874996852,0.9999999874996854,0.9999999874996848
12,lower-quartile A,-8.204109049879152,0.4726817121537359,3.0,0.9999999812495282,0.9999999812495282,0.9999999812495282,0.9999999812495282
12,lower-quartile A,-8.204109049879152,0.4726817121537359,6.0,0.9999999624990568,0.9999999624990566,0.9999999624990566,0.9999999624990572
12,lower-quartile A,-8.204109049879152,0.4726817121537359,10.0,0.9999999374984292,0.9999999374984284,0.9999999374984284,0.9999999374984292
12,lower-quartile A,-8.204109049879152,0.4726817121537359,19.0,0.99999988124702,0.9999998812470174,0.9999998812470176,0.9999998812470202
12,lower-quartile A,-8.204109049879152,0.4726817121537359,34.0,0.9999997874946814,0.9999997874946728,0.9999997874946732,0.999999787494682
12,lower-quartile A,-8.204109049879152,0.4726817121537359,60.0,0.9999996249906566,0.9999996249906292,0.99999962499063,0.9999996249906574
12,lower-quartile A,-8.204109049879152,0.4726817121537359,109.0,0.999999318733171,0.999999318733081,0.9999993187330825,0.9999993187331724
12,lower-quartile A,-8.204109049879152,0.4726817121537359,195.0,0.999998781220348,0.9999987812200596,0.999998781220062,0.99999878122035
12,lower-quartile A,-8.204109049879152,0.4726817121537359,350.0,0.9999978124482496,0.9999978124473204,0.9999978124473248,0.9999978124482536
12,lower-quartile A,-8.204109049879152,0.4726817121537359,630.0,0.9999960624116324,0.9999960624086224,0.9999960624086298,0.99999606241164
12,lower-quartile A,-8.204109049879152,0.4726817121537359,1131.0,0.999992931106724,0.9999929310970228,0.9999929310970364,0.9999929311067374
12,lower-quartile A,-8.204109049879152,0.4726817121537359,2032.0,0.9999872997922296,0.999987299760915,0.9999872997609394,0.9999872997922538
12,lower-quartile A,-8.204109049879152,0.4726817121537359,3651.0,0.9999771810369688,0.9999771809358768,0.9999771809359204,0.9999771810370124
12,lower-quartile A,-8.204109049879152,0.4726817121537359,6559.0,0.9999590063844788,0.999959006058221,0.9999590060582992,0.9999590063845574
12,lower-quartile A,-8.204109049879152,0.4726817121537359,11785.0,0.9999263456615792,0.9999263446083309,0.9999263446084716,0.99992634566172
12,lower-quartile A,-8.204109049879152,0.4726817121537359,21173.0,0.9998676775737472,0.9998676741742792,0.9998676741745322,0.999867677574
12,lower-quartile A,-8.204109049879152,0.4726817121537359,38040.0,0.9997622832480384,0.9997622722761496,0.999762272276604,0.9997622832484928
12,lower-quartile A,-8.204109049879152,0.4726817121537359,68343.0,0.9995729721221702,0.999572936713778,0.999572936714594,0.9995729721229863
12,lower-quartile A,-8.204109049879152,0.4726817121537359,122787.0,0.999232970589817,0.9992328563348382,0.9992328563363042,0.999232970591282
12,lower-quartile A,-8.204109049879152,0.4726817121537359,220602.0,0.9986225214658132,0.9986221528926024,0.9986221528952348,0.9986225214684428
12,lower-quartile A,-8.204109049879152,0.4726817121537359,396339.0,0.997527072964596,0.9975258845675586,0.9975258845722824,0.9975270729693124
12,lower-quartile A,-8.204109049879152,0.4726817121537359,712073.0,0.9955631492345994,0.9955593208087808,0.995559320817251,0.9955631492430456
12,lower-quartile A,-8.204109049879152,0.4726817121537359,1279329.0,0.9920481894162712,0.9920358754813592,0.992035875496523,0.9920481894313582
12,lower-quartile A,-8.204109049879152,0.4726817121537359,2298475.0,0.985776361353848,0.985736865768314,0.9857368657953848,0.985776361380673
12,lower-quartile A,-8.204109049879152,0.4726817121537359,4129499.0,0.9746462513226858,0.974520212812109,0.9745202128601916,0.9746462513699888
12,lower-quartile A,-8.204109049879152,0.4726817121537359,7419164.0,0.9550863466986532,0.9546877623313132,0.9546877624159418,0.9550863467808364
12,lower-quartile A,-8.204109049879152,0.4726817121537359,13329460.0,0.9213049628224126,0.920064757913053,0.9200647580595844,0.9213049629614504
12,lower-quartile A,-8.204109049879152,0.4726817121537359,23948050.0,0.8647332034069091,0.860984238546612,0.8609842387929695,0.8647332036312225
12,lower-quartile A,-8.204109049879152,0.4726817121537359,43025681.0,0.7749734509509044,0.764206471014243,0.7642064714071038,0.7749734512835279
12,lower-quartile A,-8.204109049879152,0.4726817121537359,77301041.0,0.6451137454874207,0.6168411957350868,0.6168411963048036,0.6451137459128614
12,lower-quartile A,-8.204109049879152,0.4726817121537359,138881032.0,0.4834667096550766,0.4197784097255513,0.419778410422119,0.4834667100787118
12,lower-quartile A,-8.204109049879152,0.4726817121537359,249517222.0,0.321856781001306,0.2102365615197487,0.2102365621465199,0.3218567812915394
12,lower-quartile A,-8.204109049879152,0.4726817121537359,448289036.0,0.1950266717292679,0.0606960284063475,0.0606960287314488,0.1950266718818056
12,lower-quartile A,-8.204109049879152,0.4726817121537359,805407574.0,0.107633180565688,0.006513202112294,0.0065132021749714,0.1076331806878209
12,lower-quartile A,-8.204109049879152,0.4726817121537359,1447015892.0,0.049090927941396,0.0001180884058559,0.0001180884078975,0.0490909280592785
12,lower-quartile A,-8.204109049879152,0.4726817121537359,2599745844.0,0.0154446485138173,8.774590932936603e-08,8.77459120549405e-08,0.0154446485905289
12,lower-quartile A,-8.204109049879152,0.4726817121537359,4670770024.0,0.0024666508119964,2.097106666447932e-13,2.0971067834811966e-13,0.0024666508359566
12,lower-quartile A,-8.204109049879152,0.4726817121537359,8391625152.0,0.0001159787085624,1.6660899319938436e-23,1.6660900990432194e-23,0.0001159787106864
12,typical A,-6.191655112291526,-0.3962445708622244,1.0,0.9999993568018748,0.9999993568017874,0.9999993568019072,0.999999356801994
12,typical A,-6.191655112291526,-0.3962445708622244,2.0,0.9999987136043372,0.9999987136039886,0.999998713604228,0.9999987136045768
12,typical A,-6.191655112291526,-0.3962445708622244,3.0,0.999998070407388,0.9999980704066036,0.9999980704069624,0.9999980704077468
12,typical A,-6.191655112291526,-0.3962445708622244,4.0,0.999997427211027,0.999997427209632,0.9999974272101106,0.999997427211506
12,typical A,-6.191655112291526,-0.3962445708622244,6.0,0.9999961408200688,0.9999961408169302,0.9999961408176482,0.9999961408207868
12,typical A,-6.191655112291526,-0.3962445708622244,10.0,0.9999935680452098,0.9999935680364912,0.9999935680376878,0.9999935680464062
12,typical A,-6.191655112291526,-0.3962445708622244,17.0,0.999989065711847,0.99998906568665,0.9999890656886844,0.9999890657138812
12,typical A,-6.191655112291526,-0.3962445708622244,26.0,0.9999832770398642,0.9999832769809268,0.999983276984038,0.9999832770429758
12,typical A,-6.191655112291526,-0.3962445708622244,42.0,0.9999729861850628,0.9999729860312688,0.9999729860362946,0.999972986190088
12,typical A,-6.191655112291526,-0.3962445708622244,67.0,0.999956907025812,0.9999569066344456,0.9999569066424628,0.9999569070338284
12,typical A,-6.191655112291526,-0.3962445708622244,107.0,0.9999311811354562,0.999931180137319,0.9999311801501224,0.9999311811482592
12,typical A,-6.191655112291526,-0.3962445708622244,171.0,0.999890021667782,0.9998900191186222,0.9998900191390828,0.9998900216882408
12,typical A,-6.191655112291526,-0.3962445708622244,273.0,0.9998244287439124,0.9998244222470803,0.9998244222797432,0.9998244287765712
12,typical A,-6.191655112291526,-0.3962445708622244,436.0,0.9997196213765072,0.999719604807221,0.9997196048593804,0.9997196214286556
12,typical A,-6.191655112291526,-0.3962445708622244,696.0,0.9995524763035718,0.9995524340876112,0.9995524341708608,0.9995524763867945
12,typical A,-6.191655112291526,-0.3962445708622244,1112.0,0.9992851268120768,0.9992850190783774,0.9992850192113496,0.9992851269449796
12,typical A,-6.191655112291526,-0.3962445708622244,1774.0,0.9988598908075216,0.9988596167357382,0.9988596169477818,0.9988598910193888
12,typical A,-6.191655112291526,-0.3962445708622244,2832.0,0.9981808180578255,0.9981801200695946,0.9981801204078689,0.9981808183956508
12,typical A,-6.191655112291526,-0.3962445708622244,4520.0,0.9970987412216292,0.9970969651230484,0.9970969656623636,0.9970987417598032
12,typical A,-6.191655112291526,-0.3962445708622244,7215.0,0.995374592332908,0.9953700747060864,0.9953700755654716,0.9953745931893924
12,typical A,-6.191655112291526,-0.3962445708622244,11516.0,0.9926317690770508,0.9926202917613802,0.992620293129272,0.9926317704375822
12,typical A,-6.191655112291526,-0.3962445708622244,18381.0,0.988276093703885,0.9882469825396162,0.988246984713326,0.9882760958589576
12,typical A,-6.191655112291526,-0.3962445708622244,29338.0,0.9813804136916936,0.9813067715244052,0.9813067749695084,0.9813804170897816
12,typical A,-6.191655112291526,-0.3962445708622244,46827.0,0.9705155243326432,0.9703300065697434,0.9703300120070364,0.9705155296520236
12,typical A,-6.191655112291526,-0.3962445708622244,74741.0,0.9535281745058328,0.9530639315410704,0.9530639400651572,0.9535281827369476
12,typical A,-6.191655112291526,-0.3962445708622244,119296.0,0.927288469315697,0.9261389527374964,0.926138965958638,0.927288481819631
12,typical A,-6.191655112291526,-0.3962445708622244,190410.0,0.8875300933869857,0.8847311981275936,0.884731218286549,0.8875301118312866
12,typical A,-6.191655112291526,-0.3962445708622244,303916.0,0.829077693930912,0.8224411978844024,0.8224412277950182,0.8290777198936945
12,typical A,-6.191655112291526,-0.3962445708622244,485087.0,0.7470706596957359,0.731976264074491,0.7319763065641819,0.7470706936229095
12,typical A,-6.191655112291526,-0.3962445708622244,774255.0,0.6399271630665144,0.6077451827305638,0.6077452390388733,0.6399272024779851
12,typical A,-6.191655112291526,-0.3962445708622244,1235803.0,0.5138106829748136,0.4516415086485146,0.4516415754383006,0.5138107210310319
12,typical A,-6.191655112291526,-0.3962445708622244,1972487.0,0.3849850135387176,0.281196793873485,0.2811968602464916,0.3849850412150974
12,typical A,-6.191655112291526,-0.3962445708622244,3148322.0,0.2732061422904088,0.1319944062509344,0.1319944559790128,0.2732061559199275
12,typical A,-6.191655112291526,-0.3962445708622244,5025093.0,0.1876726192257661,0.0394732569753778,0.0394732807117378,0.1876726249108148
12,typical A,-6.191655112291526,-0.3962445708622244,8020641.0,0.1238511472571001,0.0057482281825625,0.0057482336996543,0.1238511529816237
12,typical A,-6.191655112291526,-0.3962445708622244,12801889.0,0.0752780019601608,0.0002654312303559,0.0002654316369802,0.0752780101505576
12,typical A,-6.191655112291526,-0.3962445708622244,20433325.0,0.0395917597552585,1.959772146617609e-06,1.9597769385654223e-06,0.0395917687688553
12,typical A,-6.191655112291526,-0.3962445708622244,32613996.0,0.0164343055959132,7.756880471168294e-10,7.756910744407005e-10,0.0164343126251488
12,typical A,-6.191655112291526,-0.3962445708622244,52055783.0,0.0046620674703007,2.8765137239793674e-15,2.876531642564397e-15,0.0046620709814101
12,typical A,-6.191655112291526,-0.3962445708622244,83087168.0,0.0007191677775775,6.1749890013325356e-24,6.1750503972125816e-24,0.0007191686953856
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,1.0,0.9999737990589426,0.999973799029349,0.9999737993429988,0.9999737993725916
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,2.0,0.99994759886356,0.999947598745189,0.999947599372472,0.99994759949084
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,3.0,0.9999213994138296,0.9999213991475018,0.9999214000884016,0.999921400354722
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,4.0,0.9998952007097288,0.9998952002362697,0.9998952014907696,0.9998952019642164
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,6.0,0.9998428055383254,0.9998428044730976,0.9998428063547492,0.9998428074199492
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,9.0,0.999764218372876,0.999764215976302,0.9997642187985574,0.999764221195068
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,13.0,0.9996594459224166,0.9996594409226814,0.9996594449988454,0.9996594499984496
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,19.0,0.9995023096083716,0.9995022989301426,0.9995023048866766,0.999502315564626
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,28.0,0.9992666554413292,0.9992666322564054,0.9992666410323856,0.9992666642167022
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,40.0,0.998952543760467,0.9989524964591704,0.998952508992344,0.9989525562924018
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,58.0,0.9984815773209296,0.9984814779168444,0.9984814960813772,0.9984815954828598
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,83.0,0.9978278573449332,0.9978276539126074,0.9978276798896588,0.9978278833166598
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,120.0,0.9968612048394356,0.9968607800191276,0.9968608175399186,0.9968612423491124
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,174.0,0.9954522398988642,0.9954513479769102,0.9954514023051356,0.9954522942037716
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,252.0,0.9934208860191333,0.9934190190291988,0.9934190975508184,0.9934209644919902
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,364.0,0.9905119412497032,0.9905080573373076,0.9905081704250778,0.9905120542361752
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,526.0,0.986320720337136,0.9863126443578408,0.9863128070837102,0.9863208828528016
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,760.0,0.980300712432324,0.9802839557069378,0.9802841893870532,0.9803009456775776
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,1099.0,0.9716501179682776,0.97161538820163,0.9716157231272512,0.971650451996473
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,1589.0,0.9592925762604206,0.9592208987765576,0.9592213768546664,0.9592930524978824
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,2297.0,0.9417379023967928,0.9415908712344806,0.9415915496247516,0.9417385770454794
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,3321.0,0.9169629663007568,0.9166637457312454,0.916664700581739,0.9169639136371206
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,4801.0,0.8823994032326693,0.8817977937507177,0.8817991216259203,0.8824007162910908
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,6940.0,0.8349259358005198,0.833737129725683,0.8337389445947808,0.8349277222204409
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,10033.0,0.7711279213775462,0.7688358568561151,0.768838276332264,0.7711302883077863
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,14504.0,0.6881090959366467,0.6838450946349361,0.6838482056544471,0.688112115374621
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,20967.0,0.584852897916805,0.5773174741682648,0.5773212708889293,0.5848565484557585
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,30310.0,0.4643316328856163,0.4519598979749212,0.4519641947648617,0.4643357264988239
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,43817.0,0.3355342254253198,0.3172506983087135,0.3172550584888348,0.3355383629510629
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,63344.0,0.2134612674668987,0.1901967858450136,0.1902005647780148,0.2134649030508559
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,91572.0,0.1147459131647334,0.0907808683409633,0.0907834758119758,0.11474857549422
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,132379.0,0.0495457731223796,0.031163624894716,0.0311649188888292,0.0495473246918354
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,191370.0,0.0160458729346539,0.0066433067064576,0.0066437054809899,0.0160465538155171
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,276650.0,0.0034992880751191,0.0007111739582379,0.0007112356719376,0.0034994930749478
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,399934.0,0.0004315094886111,2.812655882115743e-05,2.8130087307067974e-05,0.0004315451281772
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,578156.0,2.312307070570842e-05,2.637018203428983e-07,2.637496452090745e-07,2.312579771366259e-05
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,835799.0,3.685957344150586e-07,3.0858247748817355e-10,3.0866338451761916e-10,3.686581730098061e-07
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,1208255.0,1.014347640620436e-09,1.7830453493079322e-14,1.7837212136073483e-14,1.0145951444293006e-09
12,upper-quartile A,-4.5816821288192795,0.9097069412344964,1746688.0,2.198389976505341e-13,1.3313337807727873e-20,1.3320633684338774e-20,2.199163803149241e-13
